"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iuvh58hzuixw_SETOPERATIONID","test_1iuvh58hzuixw_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","44","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hre6cjd33xo4_SETOPERATIONID","test_1hre6cjd33xo4_SETOPERATIONID",""
"broken","Mon Mar 07 22:53:48 PST 2022","Mon Mar 07 22:55:03 PST 2022","75013","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hblibgorjsc6_SETOPERATIONID","test_1hblibgorjsc6_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","40","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jy5gk345k3ms_SETOPERATIONID","test_1jy5gk345k3ms_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","26","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ji9zfs7ah0kz_SETOPERATIONID","test_1ji9zfs7ah0kz_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:24 PST 2022","Mon Mar 07 23:46:24 PST 2022","275","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sok677wh8g8p_SETOPERATIONID","test_sok677wh8g8p_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:46 PST 2022","Mon Mar 07 21:25:46 PST 2022","184","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hblk9ccc9t29_SETOPERATIONID","test_1hblk9ccc9t29_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","28","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_uvbvlxnq14c9_SETOPERATIONID","test_uvbvlxnq14c9_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t81cu7wgqag4_SETOPERATIONID","test_t81cu7wgqag4_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","42","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ursfh15ratrt_SETOPERATIONID","test_ursfh15ratrt_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:53 PST 2022","60","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jydrvuhuqeyf_SETOPERATIONID","test_1jydrvuhuqeyf_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qdy8zle7jcjb_SETOPERATIONID","test_qdy8zle7jcjb_SETOPERATIONID",""
"broken","Mon Mar 07 23:16:19 PST 2022","Mon Mar 07 23:17:34 PST 2022","75015","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hv5hr4d722ib_SETOPERATIONID","test_1hv5hr4d722ib_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vf6xdm69mkbo_SETOPERATIONID","test_vf6xdm69mkbo_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","45","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qdy9rhdkbwpy_SETOPERATIONID","test_qdy9rhdkbwpy_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:16 PST 2022","Mon Mar 07 23:46:16 PST 2022","35","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jy87xzrdbnsg_SETOPERATIONID","test_1jy87xzrdbnsg_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","25","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vf0wailrtpvd_SETOPERATIONID","test_vf0wailrtpvd_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","22","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vey3clg2zwok_SETOPERATIONID","test_vey3clg2zwok_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","130","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbng5540050m_SETOPERATIONID","test_vbng5540050m_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","243","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jewlmzk4fpro_SETOPERATIONID","test_1jewlmzk4fpro_SETOPERATIONID",""
"broken","Mon Mar 07 23:32:35 PST 2022","Mon Mar 07 23:33:50 PST 2022","75008","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ibh2cl63y7g4_SETOPERATIONID","test_1ibh2cl63y7g4_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","176","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_u8e0a0w25k55_SETOPERATIONID","test_u8e0a0w25k55_SETOPERATIONID",""
"broken","Mon Mar 07 22:58:48 PST 2022","Mon Mar 07 23:00:03 PST 2022","75010","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hrawn8j3e59t_SETOPERATIONID","test_1hrawn8j3e59t_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_u85oyt7u58ah_SETOPERATIONID","test_u85oyt7u58ah_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","67","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qxiqt5n6zacx_SETOPERATIONID","test_qxiqt5n6zacx_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","33","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4f3fqb9egyq_SETOPERATIONID","test_t4f3fqb9egyq_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:50 PST 2022","Mon Mar 07 21:25:50 PST 2022","53","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iyhskm8qekhk_SETOPERATIONID","test_1iyhskm8qekhk_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iyexopgkkswx_SETOPERATIONID","test_1iyexopgkkswx_SETOPERATIONID",""
"broken","Mon Mar 07 22:41:17 PST 2022","Mon Mar 07 22:42:32 PST 2022","75008","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h82k6afnmqt1_SETOPERATIONID","test_1h82k6afnmqt1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:16 PST 2022","Mon Mar 07 23:46:16 PST 2022","33","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jyd9vn8d3tbq_SETOPERATIONID","test_1jyd9vn8d3tbq_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","54","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hrjriu7qnupg_SETOPERATIONID","test_1hrjriu7qnupg_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","37","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jeqhhyelvt4k_SETOPERATIONID","test_1jeqhhyelvt4k_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:58 PST 2022","54","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s1ef75af1t89_SETOPERATIONID","test_s1ef75af1t89_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qe12pmdvuk36_SETOPERATIONID","test_qe12pmdvuk36_SETOPERATIONID",""
"broken","Mon Mar 07 23:01:18 PST 2022","Mon Mar 07 23:02:33 PST 2022","75010","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hraxt5kow6rc_SETOPERATIONID","test_1hraxt5kow6rc_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","41","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qhkiumhfcmrd_SETOPERATIONID","test_qhkiumhfcmrd_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vbk77er3k7z8_SETOPERATIONID","test_vbk77er3k7z8_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","37","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qe3vne1qzxh5_SETOPERATIONID","test_qe3vne1qzxh5_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","35","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_tolp23wkapmc_SETOPERATIONID","test_tolp23wkapmc_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:25 PST 2022","Mon Mar 07 23:46:25 PST 2022","288","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sonec2f9e1x4_SETOPERATIONID","test_sonec2f9e1x4_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","82","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhm4r8wpdxkp_SETOPERATIONID","test_rhm4r8wpdxkp_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:17 PST 2022","Mon Mar 07 23:46:17 PST 2022","26","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jydsla114kdy_SETOPERATIONID","test_1jydsla114kdy_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4yz09ti6wqd_SETOPERATIONID","test_t4yz09ti6wqd_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","52","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_skyebmjniw54_SETOPERATIONID","test_skyebmjniw54_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_urk3d9kzc19f_SETOPERATIONID","test_urk3d9kzc19f_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","26","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhakwhizhy77_SETOPERATIONID","test_rhakwhizhy77_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:58 PST 2022","Mon Mar 07 21:25:58 PST 2022","265","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s4v54nupi9m8_SETOPERATIONID","test_s4v54nupi9m8_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:50 PST 2022","Mon Mar 07 21:25:50 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iyfhhhd8erzm_SETOPERATIONID","test_1iyfhhhd8erzm_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qhstsaredk53_SETOPERATIONID","test_qhstsaredk53_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","58","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4neavxnjwhj_SETOPERATIONID","test_t4neavxnjwhj_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","61","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jettgt5pt0md_SETOPERATIONID","test_1jettgt5pt0md_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t8a6eito04du_SETOPERATIONID","test_t8a6eito04du_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","131","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jxze8btybzub_SETOPERATIONID","test_1jxze8btybzub_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","41","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbngx1eq12cw_SETOPERATIONID","test_vbngx1eq12cw_SETOPERATIONID",""
"broken","Mon Mar 07 22:43:47 PST 2022","Mon Mar 07 22:45:02 PST 2022","75013","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hb7mnpim0rc3_SETOPERATIONID","test_1hb7mnpim0rc3_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:26 PST 2022","Mon Mar 07 23:46:26 PST 2022","96","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4a1t7rz66p2_SETOPERATIONID","test_t4a1t7rz66p2_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","24","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vbeo24f14j8j_SETOPERATIONID","test_vbeo24f14j8j_SETOPERATIONID",""
"broken","Mon Mar 07 22:50:02 PST 2022","Mon Mar 07 22:51:17 PST 2022","75026","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hbgi6bxmuywg_SETOPERATIONID","test_1hbgi6bxmuywg_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","28","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_uvenpbt57sqb_SETOPERATIONID","test_uvenpbt57sqb_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","33","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iyq0pg36lohk_SETOPERATIONID","test_1iyq0pg36lohk_SETOPERATIONID",""
"broken","Mon Mar 07 23:05:03 PST 2022","Mon Mar 07 23:06:18 PST 2022","75013","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hrjab4mcdgl2_SETOPERATIONID","test_1hrjab4mcdgl2_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","41","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qeey1dihz12q_SETOPERATIONID","test_qeey1dihz12q_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","44","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jefhuc9924px_SETOPERATIONID","test_1jefhuc9924px_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vf9p7yevqreh_SETOPERATIONID","test_vf9p7yevqreh_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:02 PST 2022","Mon Mar 07 21:26:02 PST 2022","30","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ts4o1t2k60ja_SETOPERATIONID","test_ts4o1t2k60ja_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:47 PST 2022","64","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hrjr2hwbmt0h_SETOPERATIONID","test_1hrjr2hwbmt0h_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhtz03xwi62d_SETOPERATIONID","test_rhtz03xwi62d_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:49 PST 2022","Mon Mar 07 21:25:49 PST 2022","43","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iemobxsrepf4_SETOPERATIONID","test_1iemobxsrepf4_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","24","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_u8555lwiqeyb_SETOPERATIONID","test_u8555lwiqeyb_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qdssml28pf8k_SETOPERATIONID","test_qdssml28pf8k_SETOPERATIONID",""
"broken","Mon Mar 07 22:48:47 PST 2022","Mon Mar 07 22:50:02 PST 2022","75013","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hbgh0odjhh7n_SETOPERATIONID","test_1hbgh0odjhh7n_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","34","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iv6m9txb8th1_SETOPERATIONID","test_1iv6m9txb8th1_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iavdpaa287y1_SETOPERATIONID","test_1iavdpaa287y1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:28 PST 2022","Mon Mar 07 23:46:28 PST 2022","147","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4sy8knxsrqa_SETOPERATIONID","test_t4sy8knxsrqa_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:20 PST 2022","Mon Mar 07 23:46:20 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_r1albn811sva_SETOPERATIONID","test_r1albn811sva_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","36","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s1h5vohduqg5_SETOPERATIONID","test_s1h5vohduqg5_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:44 PST 2022","Mon Mar 07 21:25:44 PST 2022","211","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1h7gera3u1gmc_SETOPERATIONID","test_1h7gera3u1gmc_SETOPERATIONID",""
"broken","Mon Mar 07 22:31:16 PST 2022","Mon Mar 07 22:32:31 PST 2022","75015","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7op86o0oiub_SETOPERATIONID","test_1h7op86o0oiub_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","28","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vb4268rnvjud_SETOPERATIONID","test_vb4268rnvjud_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","48","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jiajscrr31h2_SETOPERATIONID","test_1jiajscrr31h2_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iavev24nhiyh_SETOPERATIONID","test_1iavev24nhiyh_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jyoelz97x4kk_SETOPERATIONID","test_1jyoelz97x4kk_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxntzyjtxkqb_SETOPERATIONID","test_qxntzyjtxkqb_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_uv8m80w9jqeb_SETOPERATIONID","test_uv8m80w9jqeb_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","58","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ubmefid2ghtg_SETOPERATIONID","test_ubmefid2ghtg_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","69","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sl6q45p38fn8_SETOPERATIONID","test_sl6q45p38fn8_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:19 PST 2022","240","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qe746fm18qwh_SETOPERATIONID","test_qe746fm18qwh_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","28","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhr4t4xes0mo_SETOPERATIONID","test_rhr4t4xes0mo_SETOPERATIONID",""
"broken","Mon Mar 07 23:22:34 PST 2022","Mon Mar 07 23:23:49 PST 2022","75010","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iaxmu04zo308_SETOPERATIONID","test_1iaxmu04zo308_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:06 PST 2022","Mon Mar 07 21:26:06 PST 2022","62","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf9qe5owgp5t_SETOPERATIONID","test_vf9qe5owgp5t_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","37","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhg3o7ayjmls_SETOPERATIONID","test_rhg3o7ayjmls_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","282","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf1frvqmtilh_SETOPERATIONID","test_vf1frvqmtilh_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vbcdtc7fwz00_SETOPERATIONID","test_vbcdtc7fwz00_SETOPERATIONID",""
"broken","Mon Mar 07 23:08:48 PST 2022","Mon Mar 07 23:10:03 PST 2022","75011","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hrpbe5tzm82q_SETOPERATIONID","test_1hrpbe5tzm82q_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","47","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ublxa7jewzeh_SETOPERATIONID","test_ublxa7jewzeh_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:52 PST 2022","64","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jewk2rk25kjd_SETOPERATIONID","test_1jewk2rk25kjd_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_u8dg35vyb49u_SETOPERATIONID","test_u8dg35vyb49u_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","74","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qdqhj2dat2zq_SETOPERATIONID","test_qdqhj2dat2zq_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxljrmjr2z3q_SETOPERATIONID","test_qxljrmjr2z3q_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","265","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jydsldyux0zb_SETOPERATIONID","test_1jydsldyux0zb_SETOPERATIONID",""
